"Env","Genotype","Trait1","Trait2","Trait3","Trait4"
"2","28289",115.418196717167,31.706110999495,24.3145299568857,8.42994372872771
"2","30097",125.959440184434,30.7307596381044,9.07513362953486,3.2744707750989
"2","26839",114.810318995377,27.9162060468111,33.2519666213555,3.73856614865716
"2","30952",118.301815938129,27.7976603855069,19.2852631054151,3.45997397616281
"2","29378",117.570204657583,28.3373044730992,23.467849814848,7.49613422645977
"2","26740",116.881018107702,23.4233196389818,23.5963302414325,3.72563869515939
"2","31561",126.707122460552,21.7863772348961,15.7695311228989,-2.63218045545555
"2","29149",123.244173812556,36.0120180338551,8.62452600311263,11.5926192905036
"2","30535",120.07163097131,29.9994493125372,23.885006863536,-0.647811944964613
"2","30022",118.164354547401,25.0799243918179,23.8701614033861,6.04548693161009
"2","27372",115.731417524242,29.7831067641257,36.399730819402,11.5585478649129
"2","27769",106.307899377583,33.9821523144693,23.033486369078,2.7291011615262
"2","31594",111.467997700134,26.7262284888439,30.8425414896621,2.86799087222127
"2","26643",111.038957355261,26.0312689186139,18.6521364378622,10.2412557706127
"2","29619",107.807194640218,29.2333848531376,26.4692679294225,7.75714084988084
"2","32409",109.982500575197,27.9253610640633,26.0605965259926,2.78374510446526
"2","32583",121.815796529941,31.4543076318396,19.0486036068494,1.5765091040922
"2","27954",119.943985035941,26.93464372506,24.1320963442254,-1.63835630175428
"2","29823",123.301587393426,30.5613564659311,21.4247524989254,-0.768449169029296
"2","29547",117.335873885736,23.671267489038,15.9101539955303,8.21132837239147
"2","27829",109.76012100657,30.8876196731111,10.8152619387747,8.18631615563199
"2","30453",120.397497523284,24.253550565503,18.2641271819045,3.72894671416573
"2","27310",119.195929690734,30.4371250408774,39.5786961269389,8.54611821562283
"2","30521",114.363301729519,33.4819405712179,20.7159031467872,13.3512894057888
"2","26721",123.814457074652,21.3824590641388,23.9364774824926,8.34183942049551
"2","28914",106.526902693604,28.4097339059739,16.5024346874076,0.0072383925183539
"2","28146",106.163755496737,26.1638526897207,14.7889462746912,-0.237777077495228
"2","28247",110.625808611988,28.7615431621695,17.3447762300781,-0.0386756630086049
"2","31806",104.750408617765,29.9086900782045,20.694804564897,1.57830555401442
"2","27952",119.204102176538,27.9853706547642,28.1514010368067,3.37749722625505
"2","27249",110.9172458873,27.8245993199428,23.7250286522008,14.1105708593329
"2","28388",111.159912962213,29.862599376787,28.6857725463541,9.33027363105382
"2","28292",122.47895083299,28.0067797187756,23.618540795547,18.6047188382391
"2","27230",110.277105564054,26.1680114298638,23.2002833941356,6.9792396556886
"2","26929",120.575520229731,23.7837737612085,13.1581123629783,-3.04158208112144
"2","29682",105.351370979138,33.6602618172901,29.2430426320738,1.88331947000474
"2","28735",118.161275884401,25.5244100628538,18.9936705618984,8.66599759028862
"2","32553",105.511847034183,30.1728266569253,37.0806127921268,11.2428486056658
"2","28716",113.296713994415,28.5946952653376,27.4053729647145,12.2028033141258
"2","29528",108.363577288724,33.6814275382052,17.4852171644163,5.51192007573584
"2","26671",135.557195169003,24.4161793796593,26.1346288822406,-2.27040266009191
"2","31515",109.843250278296,26.9544091851826,34.1570793979717,0.125855884279106
"2","31385",106.389434588941,25.4097996761283,20.3246531259372,-0.877711292200661
"2","27502",112.178907324497,22.7264204470327,15.291711351196,8.19683621068551
"2","29664",110.48064881548,43.5520317790081,29.1570292229081,-5.51047469875611
"2","29980",122.755226311087,30.4856181316359,25.7170557837799,7.92330997911487
"2","29381",119.345755494625,25.2470084918457,14.4631827980921,0.819802474398465
"2","29418",118.110021048369,22.718113631826,26.2965796740227,9.69209992770057
"2","30118",114.960754288157,33.6032876541754,19.1335148772778,7.03528938427809
"2","32132",106.784320257863,28.3877284475179,20.8056119073994,10.6802631652291
"2","29229",94.4228031399493,28.0734943039372,42.0896109163571,0.235348751672287
"2","28994",122.542472322416,31.3088073781583,20.3112099863436,7.40141184787883
"2","27887",97.0539231094193,25.8861211573842,18.0941321085641,-4.44947610374965
"2","26606",118.87963808237,30.4164381104997,28.6372222014843,2.45733888523096
"2","28288",130.266612806667,31.9152246141164,20.832873753012,15.2190624025214
"2","31373",113.015300281737,29.6787490264561,26.7268480131314,15.8970622986223
"2","26696",112.201114972898,27.8815337403896,25.5173591812132,6.25218023143275
"2","29044",116.244568869838,29.9084095147326,25.935071267814,5.06824814208067
"2","28731",109.629665036139,26.807159727709,22.1523481679779,2.71638835213936
"2","31426",106.291687365942,29.0553469330602,11.7660731761384,0.434087458721955
"2","30098",116.232298106742,38.3500715124398,14.1947780349165,0.891922599568897
"2","29879",128.166649240294,29.0654624412983,9.22191057346627,-2.54467983866134
"2","29202",135.968903950388,28.1558797317996,17.3710642556451,8.619336311767
"2","27806",123.189155154211,33.9115158817801,25.3741433102653,8.58464064419363
"2","32413",120.500696100757,27.2906262086532,18.3923324564062,-1.14869343954222
"2","30133",109.984058209595,28.8388776726469,20.2056715718167,14.3151325060226
"2","26656",101.834211681281,28.746352761888,25.2729389228839,-2.65632329386454
"2","30297",105.278537456303,30.3579687422754,13.70861020145,-7.53189170063427
"2","28843",106.938455038665,23.6206709678869,25.5851181406298,-1.63108233312826
"2","26609",120.032516426316,39.3202781670715,32.7007384415474,12.8356067152606
"2","27841",111.677159398016,28.6464366555376,25.8552953915502,0.939252578711899
"2","28818",113.553872295135,28.9152256875807,23.9942673833884,6.60412594714388
"2","28812",116.611001506056,34.5096208304605,23.3039005648306,-3.8174210509805
"2","27097",120.828185207991,28.4200816729204,15.1379241283899,-0.909163763641775
"2","27831",125.333605898603,30.3011522288074,13.4337924546874,6.04417303378151
"2","31735",115.246310051112,32.8082407263346,21.1419535010929,-2.10087587334686
"2","27375",109.986351853271,28.0171008828874,23.1180404014498,0.734444765351489
"2","28281",102.742621618483,30.3137071525306,18.226669391609,15.7625342452926
"2","27513",117.424195426981,22.5079280078444,25.3775387308654,1.38298362397645
"2","31873",112.210437200283,29.984105635149,24.926853908656,-3.11835772005417
"2","30308",131.652914097525,28.8955511887261,21.6034129645805,2.05020397738936
"2","30940",102.458994235682,32.804377158103,20.6409196191096,5.50498439536723
"2","26640",115.003576424214,30.5088250610349,12.1425041648273,1.64209141705986
"2","27807",106.597918983622,35.5402474048347,27.7124125604996,4.72179629346752
"2","29889",128.606676562968,30.5961078247148,16.4299779241898,8.70467454195266
"2","29470",119.23584681173,30.4335642640867,30.8653582609634,6.54752697510351
"2","27293",118.826628805452,31.9166916398032,27.7229484330821,0.177900790361444
"2","28996",119.030550684736,29.5104275298674,26.4399484497379,4.197647645339
"2","31924",126.799395372336,32.384220643446,16.044223970521,-4.06431751758753
"2","28980",98.6766261593584,27.1131756159547,21.8714741134339,10.4281876912792
"2","29628",127.8781049303,28.1632535719888,26.6306981546423,12.9244502383911
"2","27098",106.020909259182,23.6785947511636,14.1433057835114,3.86380082745179
"2","30659",105.225002101046,33.4954719728904,39.3626418076462,0.599434744328251
"2","27316",139.133653601541,32.4428200330055,26.1634546022701,7.51395222250873
"2","30820",114.863393826856,28.7452836725839,24.3900202876863,-5.84905133208223
"2","28315",98.8950332932542,31.8198675254058,26.1841608901417,10.1111198607382
"2","31428",111.464771838408,31.6803168531773,13.9625205155318,-0.574640097166338
"2","28317",120.447682819228,32.4375820438313,28.702365820304,-0.0974845255079977
"2","29738",95.5738960927383,25.6503470465109,27.3284684650981,6.1291461046531
"2","28135",115.820785224599,32.3353753787275,21.8700706330625,10.2292864078892
"2","31589",119.546661619,33.6818981873329,20.3848497290415,-2.38751818850316
"2","28576",111.412328078617,27.2677310856878,28.6602907288975,-0.314532869826059
"2","32572",129.633846690341,23.6342582632301,5.80138578325657,8.03610232979545
"2","26659",123.858018584373,27.2456312384656,21.3444438493106,0.458638556725846
"2","31342",101.598835540722,23.600825717721,26.2067085123721,15.461306061468
"2","27001",115.895103521823,30.0275489161669,27.8077886318911,-11.2131218208164
"2","28052",107.40304930617,31.8176532536979,21.1616827902992,-5.59335412963218
"2","31546",134.160765962256,38.2245599736279,18.2514155365916,-2.60632168075419
"2","31920",111.980338918938,28.7777289340003,20.7710131635429,-4.04350207244964
"2","29116",112.069322605173,29.9427744210301,18.735562817207,-4.70009875814225
"2","31221",127.10052079702,30.1398146693548,24.1872626060323,-0.549990786567071
"2","26727",112.725556401706,34.2041346503663,32.9777446220024,6.35681957937953
"2","27495",112.459526147635,31.0735223430153,28.7383415510427,-10.5786346302113
"2","28997",93.8896345998414,32.8320090997104,20.2317947988513,4.45889829040862
"2","26768",111.453209319401,32.7094212499717,15.9955181318306,-3.80583042997285
"2","27255",104.371577179881,21.8954146115551,22.3282587965995,1.13875345379629
"2","28085",124.703398321621,25.1509595458185,19.9396343996979,-10.2309975678242
"2","27615",108.853706005589,32.4043460274881,33.5887075168311,-2.14701281662126
"2","32337",120.002433312194,17.9542843794406,28.1245768945814,-4.67242962466716
"2","31944",115.058474391687,32.0629952825706,21.1585401810737,0.880826335851758
"2","27743",111.717350672838,31.9110835543328,14.3463882703285,10.9249761700495
"2","29891",114.95332750116,29.2922027670043,14.1591670430898,5.7313140052619
"2","29849",107.895252089829,28.0779333212696,22.28808694638,10.669522075093
"2","28003",105.788192686653,24.7593412540444,33.6707272898746,1.20533845406402
"2","31452",110.644735104617,33.0041176602976,33.0396990158373,1.04155304822416
"2","29363",114.468606232203,22.0858644301452,31.788262984537,3.26115494814672
"2","32501",109.582856814409,26.1787808921519,30.4437165837174,5.37605868695971
"2","32248",136.210142870445,30.5834596652633,30.7833541228882,-0.656231385534396
"2","28751",127.760806625494,32.1275959769109,27.083616290361,4.31677854220803
"2","30095",113.526061675556,32.8167545762609,20.9971143435325,-4.36230662415578
"2","26739",126.628957480138,33.1733172433635,21.4415265188615,11.4267596809405
"2","30666",118.246465933084,29.7377627810155,37.685231017962,-0.730772119890235
"2","29429",120.894163007418,26.9139263394684,23.37873173091,7.43539059603477
"2","27757",117.894820501853,27.1176314950622,28.7620408953727,6.06281894013589
"2","31205",116.381747885489,33.195238257484,24.3253368601547,9.6912964487471
"2","28695",128.839276189181,23.7071269579242,24.2494598021214,1.33493327078827
"2","28711",119.049110755204,27.7625915138116,23.873989435248,6.74268880925326
"2","31791",105.853539595961,21.1070525066689,25.892935629318,-7.99431536010396
"2","27148",110.939604900574,23.1098045200414,27.8150675016851,-4.51254613608683
"2","27969",117.204334772358,34.6375533777088,24.7021578847933,-4.31365909364103
"2","30546",118.739893618825,20.3992498902726,35.1168417109485,-5.08716788244771
"2","28815",115.70983165488,33.4739707837202,23.0368241087256,9.19239261421211
"2","31548",117.531301803753,32.2700932602357,24.7360618061696,4.60340344088401
"2","28191",124.689327314027,31.8469930996479,28.1231892409764,10.8354240583474
"2","30507",97.3502422611716,26.7173999023447,26.9526259435852,5.20855520846043
"2","29260",123.280036689632,25.9461072027104,26.6289342074292,-6.52192834458272
"2","26633",129.270534091605,29.9746468156703,15.9907112464602,-2.17719213718053
"2","26757",128.543590437383,31.7309216149486,14.9508153637491,3.67506918628902
"2","28655",104.410852576107,24.6691267087663,37.8293122987312,8.77134792964204
"2","31513",117.240121037012,31.6153903957911,33.3824535943948,4.14926613731986
"2","31489",108.809516993087,29.9994193427585,18.3907962466558,4.10422913008414
"2","32566",125.603012335671,28.4046901925639,8.90456209788068,11.2539063344592
"2","27131",110.240741669994,30.6731353958797,23.5831737043847,6.89543642374073
"2","27613",97.4627092029427,32.1167584298696,37.4844563831473,9.72486199294165
"2","29674",103.816049375571,29.1636899030659,22.5000891780842,10.5241957742563
"2","32498",95.8732574775353,23.3757327665064,17.0770321071309,1.40782210730198
"2","30402",112.119810466981,26.0085686571701,28.301064097772,0.51060998971858
"2","30942",104.116047384945,29.8961541021095,22.2940821417664,0.844220084864459
"2","30099",125.738839296516,36.4418537995322,14.9068192278904,4.12867712689775
"2","30947",95.7673854570391,28.7440337419045,27.9249569771014,4.01556472342699
"2","32218",117.374184721839,26.7129543138087,26.7581544404231,5.14867332603874
"2","29903",115.115294278705,26.4999324110621,11.6151500165225,-0.451925541016338
"2","30329",105.182002561736,27.639015617068,35.7473955742734,2.87324245242908
"2","31545",110.682225852809,33.5116441683516,21.849045275804,2.58054867613072
"2","27808",123.073012491481,31.1995307308644,26.2130831903432,2.81622227045177
"2","27332",113.73439414462,25.7758973647743,22.3294867122251,-4.06824563650308
"2","30094",119.291544086441,33.5714893599847,16.548312743695,4.00510695499715
"2","29906",119.666839515561,27.5602517695808,10.2461507663613,4.17343298594242
"2","30541",114.317551005787,26.3975743460035,37.5275585036106,1.31935841753469
"2","32083",110.607371294883,23.4172938461266,8.55815738865692,3.46291189199424
"2","29504",111.541583268911,28.0534674465194,18.1150971793412,8.92559530793016
"2","26993",126.288310968461,24.2607708095525,19.5692045330169,6.95880613983847
"2","30567",112.532204839095,28.9266712226723,39.3917576497568,-5.85886304533268
"2","32200",119.282373259672,31.4790501114026,29.1417708889604,-1.54665288337297
"2","27588",106.476838408147,34.173795667199,27.2197913630711,-8.40280295140243
"2","28192",114.292275868619,33.9867255454537,34.1795367627077,11.214372620914
"2","32366",123.512346893127,27.8079619939892,19.2610824371487,5.28511073825613
"2","27511",115.583639344983,25.0462919911407,17.196519951974,8.44480659756806
"2","26655",129.274818686145,23.9546110283942,25.3755042000997,11.191132121454
"2","27151",106.732514378474,24.504892130638,13.9008102743129,-0.998710196676384
"2","32285",130.094048772194,26.2052335549553,14.7006619962092,8.72646071454331
"2","28869",109.422254404681,26.9967351563283,23.7465652929672,-0.249320417957979
"2","29000",119.995037848203,29.7989323250521,24.290516717874,6.78491742680283
"2","27676",116.381186008347,23.1173660497461,37.6944291118672,0.791717262040306
"2","30163",102.926375502487,27.4789123878111,19.239447580192,8.29261343270799
"2","29261",120.713579096864,34.0867673965279,25.398094532959,-0.443415143290719
"2","29649",115.641728098414,34.5056961800437,20.920504662288,6.11667285095784
"2","28661",122.56503758408,25.3665402145098,31.5297558923315,2.20349164339814
"2","27424",114.359194468171,32.786536013881,22.9447919550103,-3.57215676389426
"2","28337",105.772300891568,29.2002516271221,35.988622288556,-1.31330272482617
"2","31953",109.916162884233,27.0120180706237,31.3389929554843,0.469142472750034
"2","30121",126.097419603389,29.2084769889046,22.1166345661862,5.82037026739466
"2","31536",124.803321787928,28.5872178026096,26.3515380487206,8.82609767018189
"2","27618",124.325418808506,30.2517261018174,37.746439547758,12.2211185834694
"2","28120",118.863406302163,30.0486426835582,26.8899314444737,3.28871004466491
"2","29379",127.569124329985,26.8490296198776,16.4035083659529,10.554742923988
"2","30029",114.592811231488,30.8322686732431,28.8515622421998,7.25320753953499
"2","30670",124.873374939438,24.7437455402149,34.6599101566222,3.15931159331499
"2","31934",121.207012258279,23.9014616830803,33.0227340255603,-0.440082423674616
"2","26729",104.53555735387,31.5750947940638,32.8129784048034,10.0543277749605
"2","31107",118.409535551103,34.2773724902029,27.9777817944946,2.45914143748944
"2","32360",113.011199875508,25.8807049476922,25.3849863383717,-7.83062086814939
"2","27314",117.624997974052,33.3623524133758,35.9479950394513,0.966978415790905
"2","27359",115.76452739136,27.6296613827663,35.5150584742404,0.103916447011398
"2","26900",106.399629561278,30.3635665652969,18.7308331347445,10.1830285064812
"2","27804",116.825292950727,31.7054989624203,31.1555368242789,1.95508307413482
"2","30043",120.815536095679,21.9484452790361,32.1412160538207,-0.0151116699927174
"2","27133",103.285658385607,33.5273262994733,25.752444499079,-1.45803427768342
"2","30669",117.535703493582,28.3181413951904,37.1132777128843,0.461979866943865
"2","29670",101.763356905344,31.2759612585045,29.9283189575565,6.15329842829407
"2","29087",116.550105849677,26.2126490338111,27.2952513520304,3.09978367349424
"2","27065",112.356564773326,33.3137580739881,18.6952059628871,4.08195277730101
"2","30704",105.703007180382,25.6657851164984,30.2079489705043,17.6219770633373
"2","29897",114.527448548139,29.2046298788305,23.8138418252473,11.8827778106653
"2","28249",100.476628280863,27.2749677960964,18.1255157265592,0.656447589832906
"2","26683",117.215138340232,24.5343370501054,27.7688827131849,2.44954431750187
"2","29365",129.961374581129,19.2244674188102,26.2029076285068,0.942229945339944
"2","28615",110.910041082644,30.8549248021451,24.8952129223107,-2.90655652470346
"2","32077",114.059477887898,32.9991645246552,20.3197121616471,1.51445829029585
"2","28760",97.960608417048,22.8223591088654,34.2204765142954,1.64817031957124
"2","28034",102.014534042853,21.0601652342021,37.2490722716471,1.62209222365869
"2","30933",109.561486131374,34.7642042905275,25.7817742738907,-8.7981322296463
"2","31508",107.741592666565,26.2522615320007,11.0531620372836,-1.096511807238
"2","28268",127.135078621037,26.6115992955885,19.4276179668039,-0.51008194123461
"2","28282",116.081499084456,27.3833172048121,20.4408171297348,7.64355431419528
"2","31634",113.742791076762,25.7011337514644,17.4670771972919,11.0829341892239
"2","30587",91.3694352727857,25.1611704917104,18.8348513867533,8.94214107006316
"2","30540",120.349106995585,27.1833973118322,38.6652700229635,3.46948681064373
"2","27515",104.208054078112,21.7941752321286,32.496299820219,3.82413740990553
"2","31586",110.875444315849,35.7826339373905,20.3414889869543,-15.1235541436242
"2","32343",108.287418878332,16.9496421541124,27.994804046448,-0.302146372341163
"2","30686",107.884983389155,20.8385959890885,35.4651278903074,4.27854186715519
"2","28267",111.918291094868,27.5605287568343,22.6029240024214,13.6200644612402
"2","28092",103.539126228383,21.776768705785,17.2814069494738,5.05731043203484
"2","29503",118.503437359939,28.7663127220549,22.6940352214893,-2.17089791483701
"2","26817",107.869919726386,30.3092079601816,36.6805005666549,4.34438704190856
"2","31136",108.429258284577,23.63721846338,20.0887703648704,2.07849604787167
"2","29606",103.630056184168,31.2877888643323,35.9911943557108,1.95035637064813
"2","29095",111.271279192376,29.6394605700145,32.2825668151809,-3.47697923849365
"2","31857",108.730083786637,30.1308105008177,21.7367730396189,1.61875511821985
"2","30510",119.036537844546,26.2231493082832,31.0815306645987,3.8141867269009
"2","30662",105.76176495574,24.6316118367431,37.7673943506406,-0.42334140747836
"2","30676",110.764571417733,32.7874560275086,41.1926953459003,-2.84707012750452
"2","27370",114.194873386331,26.1005501086307,17.5884580777356,-4.02484414506824
"3","26662",172.893733727635,22.3857803327569,58.9592483256149,16.1588132474019
"3","30678",156.070039386299,30.0477687060932,73.5155609611356,17.6357444379373
"3","30129",175.78644594705,28.2616577614955,52.5044957430088,25.3748088468535
"3","28907",157.348787263278,31.0847272144369,60.130886925827,20.6516443406189
"3","30522",165.119909220069,36.914764270737,57.6332148204841,24.6726965200872
"3","26995",164.528343311176,28.2718189129293,62.0233510295129,29.7161080419696
"3","28468",165.462781696756,27.100559377149,47.5193510233721,21.4862602379399
"3","31681",167.287586277812,34.6750504211161,56.1250451835556,20.6048992035817
"3","26661",166.00946777703,26.147836779099,56.6873843920483,15.5127852866662
"3","30398",157.69707961259,29.8254752674232,67.5150486886228,29.0458141868537
"3","29097",157.864922256329,26.6683216478283,54.1067586622279,28.7638255801884
"3","28200",168.367727542022,22.5907228917332,58.8702982385607,9.74791982893641
"3","30128",159.552673221368,30.0985950351681,46.8831571493315,5.23562878401963
"3","27810",160.825276905639,31.4580728727134,57.5007744992297,23.9587617393826
"3","27996",157.299580479775,24.7690507235255,72.3330728528464,21.0982215798066
"3","26672",170.223785957118,22.2239123529155,56.2475920923266,18.5987717398628
"3","29786",162.273128795981,27.3908356520425,56.5092295220569,23.3825730541421
"3","29734",153.047102129447,25.0607310326264,59.4448266502081,11.6060623089124
"3","26632",163.46105509502,26.2645227529234,41.6092686064187,1.85590697953115
"3","26665",185.498469697408,27.4393254361978,55.6303942619694,15.1908270513582
"3","30734",163.409658903159,29.5715049943999,60.7392402020392,18.2166354345572
"3","30141",169.20975571958,34.9223980717528,60.5289140778089,18.7041291981373
"3","31549",146.542741749643,35.8808400551106,56.8711097873101,12.4454065978973
"3","31297",164.692762803696,27.1487204309862,50.7683102030632,16.3143350239456
"3","31222",154.359273988375,34.4742433141733,50.6666507611092,17.8292947793388
"3","29472",160.378993623974,26.4071170177026,64.7734694643078,30.3089378492345
"3","28266",160.122221213017,31.2973973708905,56.3188644125153,18.7919354790803
"3","26865",139.351993075441,26.0532486094222,62.3169316891587,24.5775911781826
"3","32347",168.032441984986,19.0948815970962,57.8096311990613,18.2146706767002
"3","27755",158.033870484571,33.1410267715975,39.9516397975404,15.0507354323961
"3","27930",158.544565090366,25.2764101405972,57.4019946693338,10.4098157612885
"3","30127",152.966572284568,30.3808367416267,51.3194515269099,19.9665029401266
"3","31566",151.500732172318,21.1940485726127,59.8093947346485,26.4216208926675
"3","27803",157.388593515155,35.025973992922,57.3767369960458,16.034609886276
"3","31498",171.675546668806,28.5495420213295,60.3657922703806,14.2342910741388
"3","30886",156.183522417912,21.5121696054046,59.3962615031923,18.4068448342435
"3","27644",160.227693584521,22.8819172802805,45.2668238147699,21.1399205119685
"3","27504",161.031951607821,26.5077962588834,60.0707431144387,15.9092210981087
"3","28259",156.720764570995,31.1842507525513,59.3469674389481,19.6964043867031
"3","31804",149.301254303925,29.7732672314916,58.8940981833143,15.2129697314957
"3","27071",150.908908888769,31.3990179923551,62.7628880310698,17.7358680648086
"3","30155",144.541841365795,27.8053046290131,62.5872694370799,24.4289674909329
"3","27997",163.342895812061,25.8094415842497,73.1666624222458,13.7509184141434
"3","29340",160.822584371482,30.3712579237651,82.9636553148756,17.6087594563874
"3","27947",164.45476716875,33.7766832945599,59.9548712903294,12.6693072740634
"3","29746",156.300372796653,34.3610786298849,60.4354415359756,16.7566919641244
"3","30131",167.923764626624,35.9068199735804,50.0081015026934,24.8078594204088
"3","27847",155.274058979145,27.678959169094,54.94754545733,22.2975659229863
"3","26706",147.421056088238,19.8771618991888,71.6734259619537,24.3914302078641
"3","26996",172.234424289353,23.6915969933881,64.278514546581,14.2483838123105
"3","28809",149.108268615537,35.4301237665278,56.3290404358734,28.3285975607053
"3","27669",164.146519289185,25.3878958257997,73.5017792762829,24.8935073443709
"3","27955",165.724137613175,32.1613606695525,63.2379670764372,14.1522257086563
"3","30178",153.069698061065,31.778459820517,57.6020500394762,30.4753618382182
"3","26985",169.571040529578,30.3987387310359,59.2213109891633,18.3539821233215
"3","26663",168.207569843244,27.6946020531531,55.7266559672777,19.1528757184686
"3","32416",150.253748019803,26.034867609856,64.7081981528194,21.6026696448154
"3","27096",152.238451406363,23.6214918816538,54.336650426499,19.079536441289
"3","26991",163.019619008807,22.7340180358445,59.7342360562252,10.1430343739096
"3","28938",154.758248640875,21.0098149771194,54.5183803211298,15.9030236821277
"3","26635",168.734475735628,22.1828830821301,47.6365450078214,9.5712711874146
"3","30910",156.460255133646,29.7526531492708,53.7387437857123,28.7059399481023
"3","30135",158.397335703113,29.2226769996115,61.6793540286512,25.35289394737
"3","28503",165.202590436873,30.3097989255565,45.4380355260985,26.5997362332718
"3","31284",164.464648198255,35.2603071955329,51.2544181667449,10.2361491277363
"3","26670",161.715518744064,30.1564696423901,53.581443509723,18.2972053570628
"3","31582",150.23289834645,32.5891130555006,58.8066481333658,14.5066103852705
"3","26636",176.976004065468,34.0320057195261,40.2236519443083,11.7014293779452
"3","29256",156.121808471364,34.1845952935839,60.9223945191816,23.1340564123217
"3","27268",158.049366415004,38.820491424174,56.8228893757783,20.409035105574
"3","29357",161.299249759831,30.6667752515376,64.7346216424474,16.0719075486519
"3","30855",149.931263011527,23.2452384443578,68.6573443225735,15.4921955142748
"3","27848",151.142291758666,31.2712611988024,58.8084236920705,21.7000086013444
"3","26994",170.407127896978,25.3558885707114,63.9491291209147,14.2531237229031
"3","29642",150.393078521221,25.570832635555,64.87381683806,18.5556861901093
"3","27914",138.528944106885,30.8788998298334,50.9354802969576,22.026706026283
"3","27809",168.752889462899,29.8383256739009,67.7272864388873,18.5453170181686
"3","27980",153.503358879743,30.8497183050109,68.6022236832939,15.9011585110875
"3","28208",163.404457478755,31.9252121896568,61.8489915614865,18.3327617392275
"3","30586",147.970949985534,21.9371212587419,44.6576135419837,16.5220285379213
"3","31613",163.517590208911,31.7297750425832,57.2527206427422,18.9253724924416
"3","29787",140.553408104522,22.4063276908168,57.9244791150485,28.4628051201095
"3","29519",158.97587341582,30.4297542672787,48.7610088703099,24.1374274085999
"3","29339",145.92371543368,27.0167973961798,71.2962857980096,8.95166722441008
"3","32125",139.10340926547,34.2094072959494,55.5979184483367,28.1281268823317
"3","29808",165.311193856233,21.3618452833885,58.1076538239186,14.4739383587878
"3","27319",173.049360656878,32.2390266814844,65.6105704233948,22.0944906445376
"3","28811",155.751946739873,27.3943239739873,63.0909480962207,20.740319444461
"3","28202",161.389269362103,29.9747578379385,63.7055423921008,28.0775857878602
"3","26986",158.657458174841,23.1900129324447,57.7495213478201,27.5997869485598
"3","30537",173.496511517925,26.7647136231611,61.8387152431627,23.2613935163632
"3","30801",150.520585099017,27.5905700056965,56.6390204959591,20.4419819431213
"3","31224",151.777186658704,30.7453595579232,44.3995325434298,26.0682659704209
"3","31989",157.626959660096,31.25916903222,62.4138051991223,19.4522847958712
"3","26629",152.256316824478,28.306380050682,44.0198753029672,24.8884844744814
"3","31917",170.514070027435,23.1571612464285,63.5036675017869,11.2378999137717
"3","29582",149.687482134842,24.8516511803126,75.8132487255273,13.7614039945014
"3","28806",159.96752294426,18.9709116791221,59.8208914620202,18.6843026374041
"3","28550",159.57923144721,24.9892809682835,63.0270508992447,24.7442995196022
"3","29094",163.334086943076,27.1878341817512,63.1142930585486,13.1749267522746
"3","26682",159.690321985849,26.2437696729603,67.2287349902921,13.0696206653455
"3","29341",155.743289825975,26.7382510995131,72.0816131599987,17.6573402024311
"3","27924",162.119255448693,30.9715917386931,51.874508610875,11.5456808803226
"3","29063",143.396467724545,31.4807264900368,66.0958249852081,27.1006962218113
"3","26827",154.519584728531,28.8112234722282,68.7586839082923,15.6977929594177
"3","26631",159.750943840327,26.3659803255014,45.2019477487665,17.265079209803
"3","26806",143.499678273749,29.3724886079136,65.5966954981818,19.189041501026
"3","28830",148.554782277822,29.5793591805534,55.5961036990591,20.2671125091686
"3","28383",172.19279170431,26.8938537501915,58.9745906666329,22.737457339471
"3","31293",162.62225208892,25.0567672006271,54.6363883542206,20.5838998608361
"3","28258",149.984632058746,31.9590955508407,52.3492419959111,15.8386641300609
"3","30851",163.578141157377,27.9221203177414,76.9349814780455,9.65928724484469
"3","31144",146.516651497672,23.2647464520913,50.1501233824475,15.279248432416
"3","28081",164.91313068727,30.7314153387939,57.5104803444886,10.1892505529868
"3","29545",176.51034281809,31.994503741362,58.8870738535122,22.7639411178007
"3","28082",154.836949897908,25.700327118195,56.0064792275925,16.3175107246421
"3","30571",172.693210991386,29.8467755520455,69.1912483494033,16.3911270362194
"3","30547",152.597933440947,24.786790632838,59.7280033790853,20.3276882705011
"3","32520",156.368466914435,26.3794693033215,58.5658950319604,20.236649384752
"3","31299",150.320101618157,29.5965002192766,49.1343625582492,19.7294473543372
"3","29784",142.046856426048,23.859534174335,60.9722287179771,15.5176167105534
"3","32340",149.181645209692,19.8135010944594,60.2633900483465,12.7521285698295
"3","27413",158.076910574303,31.1534532135228,60.7829081029947,13.9768557005117
"3","27226",152.312576775405,32.0483487991352,56.23495544689,18.6924541026472
"3","27258",162.614339072505,31.6371561960672,56.525986337843,17.9301435430999
"3","30656",161.624987462036,26.5395545524687,56.222497026386,26.3950309703423
"3","32560",153.99993280632,27.1041549334161,68.1330958332095,13.458392769569
"3","26623",142.04093305434,25.1945564710421,50.7117173705383,12.9096173584665
"3","26789",166.76174366066,36.4470180418986,74.2069492339115,20.0768773428746
"3","28083",161.365700956131,29.4579405270275,63.4222491674797,13.4337486474531
"3","28466",153.349940986621,32.3603946059771,45.8220473163051,8.34959703466976
"3","30028",157.487576680782,28.9567994032536,56.1469760415251,29.3969685242682
"3","30391",156.929870500794,30.1142468445868,54.4144964333826,10.0758337752351
